"BatchId","ReviewRowId","BacklogId","ReadinessRowId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","Category","System","Files","FileProofStatus","PathResolution","Command","Access","Handler","Line","Registration","GuardList","Decision","ReviewClass","Action","Verification","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-Q","PBQ-0001","RB-05661","PBN-0134","P10-F05661","POST-BATCH-F","PBF-059","Staff tooling","Custom:ChangeSeason","Data/Scripts/Custom/ChangeSeason/ChangeSeason.cs","CurrentPathConfirmed","OriginalPathCurrent","ChangeSeason","AccessLevel.Administrator","ChangeSeason_OnCommand","12","CommandSystem.Register( ""ChangeSeason"", AccessLevel.Administrator, new CommandEventHandler(ChangeSeason_OnCommand) );","NullGuard;DeletedMobileGuard;ArgumentGuardWhereNeeded","Fixed","CustomCommandGuardFixed","Added scoped custom command handler guard(s) for null/deleted mobile state before existing command work.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L12; Registration=CommandSystem.Register(; CurrentRegistrationLine=12; CurrentCommand=ChangeSeason; CurrentAccess=AccessLevel.Administrator; CurrentHandler=ChangeSeason_OnCommand; CurrentRegistration=CommandSystem.Register( ""ChangeSeason"", AccessLevel.Administrator, new CommandEventHandler(ChangeSeason_OnCommand) );; POST-BATCH-Q direct source review=CustomCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0002","RB-05662","PBN-0135","P10-F05662","POST-BATCH-F","PBF-060","Staff tooling","Custom:Character Swap","Data/Scripts/Custom/Character Swap/CharacterSwap.cs","CurrentPathConfirmed","OriginalPathCurrent","CharControl","AccessLevel.Administrator","CharControl_OnCommand","14","CommandSystem.Register( ""CharControl"", AccessLevel.Administrator, new CommandEventHandler(CharControl_OnCommand) );","NullGuard;DeletedMobileGuard;ArgumentGuardWhereNeeded","Fixed","CustomCommandGuardFixed","Added scoped custom command handler guard(s) for null/deleted mobile state before existing command work.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L14; Registration=CommandSystem.Register(; CurrentRegistrationLine=14; CurrentCommand=CharControl; CurrentAccess=AccessLevel.Administrator; CurrentHandler=CharControl_OnCommand; CurrentRegistration=CommandSystem.Register( ""CharControl"", AccessLevel.Administrator, new CommandEventHandler(CharControl_OnCommand) );; POST-BATCH-Q direct source review=CustomCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0003","RB-05663","PBN-0136","P10-F05663","POST-BATCH-F","PBF-061","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/StaticGump(Alternative).cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","StaticsTool","AccessLevel.GameMaster","OzThothsStatic_OnCommand","13","CommandSystem.Register( ""StaticsTool"", AccessLevel.GameMaster, new CommandEventHandler(OzThothsStatic_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L13; Registration=CommandSystem.Register(; CurrentRegistrationLine=13; CurrentCommand=StaticsTool; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=OzThothsStatic_OnCommand; CurrentRegistration=CommandSystem.Register( ""StaticsTool"", AccessLevel.GameMaster, new CommandEventHandler(OzThothsStatic_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0004","RB-05664","PBN-0137","P10-F05664","POST-BATCH-F","PBF-062","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/StaticGump(Alternative).cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","STool","AccessLevel.GameMaster","OzThothsStatic_OnCommand","18","CommandSystem.Register( ""STool"", AccessLevel.GameMaster, new CommandEventHandler(OzThothsStatic_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L18; Registration=CommandSystem.Register(; CurrentRegistrationLine=18; CurrentCommand=STool; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=OzThothsStatic_OnCommand; CurrentRegistration=CommandSystem.Register( ""STool"", AccessLevel.GameMaster, new CommandEventHandler(OzThothsStatic_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0005","RB-05665","PBN-0138","P10-F05665","POST-BATCH-F","PBF-063","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/StaticGump(Alternative).cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","ST","AccessLevel.GameMaster","OzThothsStatic_OnCommand","23","CommandSystem.Register( ""ST"", AccessLevel.GameMaster, new CommandEventHandler(OzThothsStatic_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L23; Registration=CommandSystem.Register(; CurrentRegistrationLine=23; CurrentCommand=ST; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=OzThothsStatic_OnCommand; CurrentRegistration=CommandSystem.Register( ""ST"", AccessLevel.GameMaster, new CommandEventHandler(OzThothsStatic_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0006","RB-05666","PBN-0139","P10-F05666","POST-BATCH-F","PBF-064","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddAnimation.cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","AddAnimationStatic","AccessLevel.GameMaster","AddAnimation_OnCommand","18","CommandSystem.Register( ""AddAnimationStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddAnimation_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L18; Registration=CommandSystem.Register(; CurrentRegistrationLine=18; CurrentCommand=AddAnimationStatic; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=AddAnimation_OnCommand; CurrentRegistration=CommandSystem.Register( ""AddAnimationStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddAnimation_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0007","RB-05667","PBN-0140","P10-F05667","POST-BATCH-F","PBF-065","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddArch.cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","AddArch","AccessLevel.GameMaster","AddArch_OnCommand","18","CommandSystem.Register( ""AddArch"", AccessLevel.GameMaster, new CommandEventHandler(AddArch_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L18; Registration=CommandSystem.Register(; CurrentRegistrationLine=18; CurrentCommand=AddArch; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=AddArch_OnCommand; CurrentRegistration=CommandSystem.Register( ""AddArch"", AccessLevel.GameMaster, new CommandEventHandler(AddArch_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0008","RB-05668","PBN-0141","P10-F05668","POST-BATCH-F","PBF-066","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddCustom.cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","AddCustomStatic","AccessLevel.GameMaster","AddCustomStatic_OnCommand","18","CommandSystem.Register( ""AddCustomStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddCustomStatic_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L18; Registration=CommandSystem.Register(; CurrentRegistrationLine=18; CurrentCommand=AddCustomStatic; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=AddCustomStatic_OnCommand; CurrentRegistration=CommandSystem.Register( ""AddCustomStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddCustomStatic_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0009","RB-05669","PBN-0142","P10-F05669","POST-BATCH-F","PBF-067","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddDeco.cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","AddDecoStatic","AccessLevel.GameMaster","AddDecoStatic_OnCommand","18","CommandSystem.Register( ""AddDecoStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddDecoStatic_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L18; Registration=CommandSystem.Register(; CurrentRegistrationLine=18; CurrentCommand=AddDecoStatic; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=AddDecoStatic_OnCommand; CurrentRegistration=CommandSystem.Register( ""AddDecoStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddDecoStatic_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
"POST-BATCH-Q","PBQ-0010","RB-05670","PBN-0143","P10-F05670","POST-BATCH-F","PBF-068","Staff tooling","Static Gump Tool","Data/Scripts/Custom/StaffTools/StaticGumpTool/Side Gumps/AddDungeon.cs","CurrentPathConfirmed","POST-BATCH-H-03A Static Gump Tool path map","AddDungStatic","AccessLevel.GameMaster","AddDungStatic_OnCommand","18","CommandSystem.Register( ""AddDungStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddDungStatic_OnCommand) );","NullGuard;DeletedMobileGuard;SharedCommandMobileGuard","Fixed","StaticGumpCommandGuardFixed","Added shared Static Gump Tool command mobile guard before closing or sending staff gumps.","Passed: review CSV rows=92; active overlay POST-BATCH-Q rows=92; remaining staff metadata rows=0; remaining POST-BATCH-N ReadyForSourceBatch rows=23; active QueuedSourceFollowUp rows=0; targeted command/access/metadata scans passed; git diff --check passed with expected LF-to-CRLF warnings only; initial sandboxed Visual Studio MSBuild hit user-profile SDK access denial; escalated Data/System/Source/Server.csproj Debug|x86 build passed with 0 warnings and 0 errors; .\ConficturaServer.exe -compileonly -nocache passed with compile-only verification completed successfully.","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=PathNeedsReview; Command=; Access=; L18; Registration=CommandSystem.Register(; CurrentRegistrationLine=18; CurrentCommand=AddDungStatic; CurrentAccess=AccessLevel.GameMaster; CurrentHandler=AddDungStatic_OnCommand; CurrentRegistration=CommandSystem.Register( ""AddDungStatic"", AccessLevel.GameMaster, new CommandEventHandler(AddDungStatic_OnCommand) );; POST-BATCH-Q direct source review=StaticGumpCommandGuardFixed","2026-06-14T16:16:57.8542018-05:00","Public APIs, command names, access levels, namespaces, type names, file locations, project files, XML/config, serialization layout, and staff/player workflow semantics were preserved."
